state_id,actual_sum,pred_sum,abs_error,wape,bias_pct,window,candidate,grain,store_id,cat_id
,27059.0,28191.0,27614.0,1.020510735799549,0.04183450977493625,cv_1858_1885,seasonal_naive_28,store_id+cat_id,TX_3,HOUSEHOLD
,74559.0,73748.0,66731.0,0.8950093214769511,-0.01087729180917126,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_1,FOODS
,11350.0,11284.0,13162.0,1.159647577092511,-0.005814977973568282,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_1,HOBBIES
,20521.0,21139.0,22488.0,1.0958530286048438,0.030115491447785196,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_1,HOUSEHOLD
,107551.0,104533.0,92016.0,0.8555568985876468,-0.028061105893947988,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_2,FOODS
,7735.0,7918.0,10483.0,1.3552682611506142,0.02365869424692954,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_2,HOBBIES
,32482.0,37272.0,32614.0,1.0040637891755433,0.14746628902161196,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_2,HOUSEHOLD
,80646.0,81265.0,66879.0,0.8292909753738561,0.007675520174590184,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_3,FOODS
,7169.0,7388.0,9803.0,1.3674152601478589,0.030548193611382342,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_3,HOBBIES
,22768.0,23502.0,23118.0,1.0153724525650034,0.032238229093464514,cv_1858_1885,seasonal_naive_28,store_id+cat_id,WI_3,HOUSEHOLD
CA,504171.0,494408.0,458141.0,0.9087016111597057,-0.019364461660825394,cv_1886_1913,seasonal_naive_28,state_id,,
TX,309304.0,316878.0,288244.0,0.9319116467940926,0.024487235858572796,cv_1886_1913,seasonal_naive_28,state_id,,
WI,370151.0,364781.0,327614.0,0.8850820340887908,-0.014507592847243423,cv_1886_1913,seasonal_naive_28,state_id,,
,127955.0,125246.0,114275.0,0.893087413543824,-0.021171505607440116,cv_1886_1913,seasonal_naive_28,store_id,CA_1,
,125031.0,115301.0,116030.0,0.928009853556318,-0.07782070046628436,cv_1886_1913,seasonal_naive_28,store_id,CA_2,
,176972.0,180985.0,148117.0,0.8369516081640034,0.022675903532762245,cv_1886_1913,seasonal_naive_28,store_id,CA_3,
,74213.0,72876.0,79719.0,1.0741918531793622,-0.018015711533019823,cv_1886_1913,seasonal_naive_28,store_id,CA_4,
,92776.0,92662.0,87826.0,0.9466456842286798,-0.0012287660601879797,cv_1886_1913,seasonal_naive_28,store_id,TX_1,
,110106.0,116192.0,101826.0,0.9247997384338729,0.05527400868254228,cv_1886_1913,seasonal_naive_28,store_id,TX_2,
,106422.0,108024.0,98592.0,0.926424987314653,0.015053278457461803,cv_1886_1913,seasonal_naive_28,store_id,TX_3,
,107281.0,106430.0,100337.0,0.9352727882849713,-0.007932439108509428,cv_1886_1913,seasonal_naive_28,store_id,WI_1,
,151060.0,147768.0,128474.0,0.8504832516880709,-0.02179266516615914,cv_1886_1913,seasonal_naive_28,store_id,WI_2,
,111810.0,110583.0,98803.0,0.8836687237277524,-0.010973973705393077,cv_1886_1913,seasonal_naive_28,store_id,WI_3,
,790932.0,790921.0,660915.0,0.8356154511386567,-1.3907643134934483e-05,cv_1886_1913,seasonal_naive_28,cat_id,,FOODS
,110774.0,105935.0,135509.0,1.223292469352014,-0.04368353584776211,cv_1886_1913,seasonal_naive_28,cat_id,,HOBBIES
,281920.0,279211.0,277575.0,0.9845878263337117,-0.00960910896708286,cv_1886_1913,seasonal_naive_28,cat_id,,HOUSEHOLD
,84668.0,83475.0,69313.0,0.8186445882742004,-0.014090329286152973,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_1,FOODS
,15053.0,14142.0,17397.0,1.1557164684780443,-0.060519497774529994,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_1,HOBBIES
,28234.0,27629.0,27565.0,0.9763051639866828,-0.02142806545299993,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_1,HOUSEHOLD
,81730.0,76082.0,70350.0,0.8607610424568701,-0.06910559158203843,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_2,FOODS
,11647.0,10939.0,14644.0,1.2573194814115223,-0.060788185798918176,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_2,HOBBIES
,31654.0,28280.0,31036.0,0.9804764010867505,-0.10659000442282177,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_2,HOUSEHOLD
,111045.0,115384.0,86807.0,0.7817281282363006,0.039074249178261064,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_3,FOODS
,16039.0,16263.0,18722.0,1.1672797555957355,0.013965957977430015,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_3,HOBBIES
,49888.0,49338.0,42588.0,0.8536722257857601,-0.011024695317511225,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_3,HOUSEHOLD
,48351.0,48160.0,48811.0,1.009513763934562,-0.003950280242394159,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_4,FOODS
,10318.0,10204.0,12528.0,1.2141887962783484,-0.011048652839697616,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_4,HOBBIES
,15544.0,14512.0,18380.0,1.1824498198661864,-0.06639217704580545,cv_1886_1913,seasonal_naive_28,store_id+cat_id,CA_4,HOUSEHOLD
,58734.0,57645.0,50435.0,0.8587019443593149,-0.01854121973643886,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_1,FOODS
,8043.0,7603.0,10978.0,1.3649135894566704,-0.054705955489245305,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_1,HOBBIES
,25999.0,27414.0,26413.0,1.0159236893726682,0.0544251701988538,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_1,HOUSEHOLD
,71846.0,76796.0,59638.0,0.8300810065974445,0.06889736380591821,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_2,FOODS
,10648.0,10188.0,13452.0,1.263335837716003,-0.043200601051840724,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_2,HOBBIES
,27612.0,29208.0,28736.0,1.0407069390120238,0.05780095610604085,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_2,HOUSEHOLD
,68649.0,70623.0,58342.0,0.8498594298533118,0.028754970939125116,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_3,FOODS
,11369.0,10342.0,13511.0,1.1884070718620812,-0.09033336265282786,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_3,HOBBIES
,26404.0,27059.0,26739.0,1.0126874715952128,0.02480684744735646,cv_1886_1913,seasonal_naive_28,store_id+cat_id,TX_3,HOUSEHOLD
,73853.0,74559.0,63930.0,0.8656384980975722,0.009559530418534115,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_1,FOODS
,11673.0,11350.0,13309.0,1.140152488649019,-0.027670693052343015,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_1,HOBBIES
,21755.0,20521.0,23098.0,1.0617329349574811,-0.05672259250746955,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_1,HOUSEHOLD
,111300.0,107551.0,88271.0,0.7930907457322551,-0.0336837376460018,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_2,FOODS
,8135.0,7735.0,10680.0,1.3128457283343578,-0.049170251997541485,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_2,HOBBIES
,31625.0,32482.0,29523.0,0.9335335968379447,0.02709881422924901,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_2,HOUSEHOLD
,80756.0,80646.0,65018.0,0.8051166476794294,-0.001362127891426024,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_3,FOODS
,7849.0,7169.0,10288.0,1.310740221684291,-0.08663524015798191,cv_1886_1913,seasonal_naive_28,store_id+cat_id,WI_3,HOBBIES
